Food_ID,m49code,country,region,cpc_code,commodity,year,loss_percentage,activity,food_supply_stage,cause_of_loss,,,,,,,
22546,834,United Republic of Tanzania,,112,Maize (corn),2004,4,Drying,Farm,,,,,,,,
22547,834,United Republic of Tanzania,,113,Rice,2004,0.996783,Storage,Farm,,,,,,,,
22548,834,United Republic of Tanzania,,113,Rice,2004,2.5,Winnowing,Farm,,,,,,,,
22549,834,United Republic of Tanzania,,113,Rice,2004,3.13714,"Shelling, Threshing",,,,,,,,,
22550,834,United Republic of Tanzania,,113,Rice,2004,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22551,834,United Republic of Tanzania,,113,Rice,2004,1.25,Transportation,Farm,,,,,,,,
22552,834,United Republic of Tanzania,,114,Sorghum,2004,2.67379,Storage,Farm,,,,,,,,
22553,834,United Republic of Tanzania,,114,Sorghum,2004,2.16667,Transportation,Farm,,,,,,,,
22554,834,United Republic of Tanzania,,114,Sorghum,2004,3.6,"Shelling, Threshing",,,,,,,,,
22555,834,United Republic of Tanzania,,114,Sorghum,2004,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22556,834,United Republic of Tanzania,,118,Millet,2004,2.16184,Winnowing,Farm,,,,,,,,
22557,834,United Republic of Tanzania,,118,Millet,2004,2,"Shelling, Threshing",,,,,,,,,
22558,834,United Republic of Tanzania,,118,Millet,2004,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22559,834,United Republic of Tanzania,,118,Millet,2004,2.5,Transportation,Farm,,,,,,,,
22560,834,United Republic of Tanzania,,118,Millet,2004,1.08168,Storage,Farm,,,,,,,,
22561,834,United Republic of Tanzania,,111,Wheat,2005,3.5,"Shelling, Threshing",,,,,,,,,
22562,834,United Republic of Tanzania,,111,Wheat,2005,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22563,834,United Republic of Tanzania,,111,Wheat,2005,2.5,Transportation,Farm,,,,,,,,
22564,834,United Republic of Tanzania,,111,Wheat,2005,4.37596,Storage,Farm,,,,,,,,
22565,834,United Republic of Tanzania,,112,Maize (corn),2005,4,Drying,Farm,,,,,,,,
22566,834,United Republic of Tanzania,,112,Maize (corn),2005,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22567,834,United Republic of Tanzania,,112,Maize (corn),2005,2.36366,Transportation,Farm,,,,,,,,
22568,834,United Republic of Tanzania,,112,Maize (corn),2005,10.3123,Storage,Farm,,,,,,,,
22569,834,United Republic of Tanzania,,112,Maize (corn),2005,1.32,"Shelling, Threshing",,,,,,,,,
22570,834,United Republic of Tanzania,,113,Rice,2005,1.25,Transportation,Farm,,,,,,,,
22571,834,United Republic of Tanzania,,113,Rice,2005,0.977795,Storage,Farm,,,,,,,,
22572,834,United Republic of Tanzania,,113,Rice,2005,3.13714,"Shelling, Threshing",,,,,,,,,
22573,834,United Republic of Tanzania,,113,Rice,2005,2.5,Winnowing,Farm,,,,,,,,
22574,834,United Republic of Tanzania,,113,Rice,2005,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22575,834,United Republic of Tanzania,,114,Sorghum,2005,2.67683,Storage,Farm,,,,,,,,
22576,834,United Republic of Tanzania,,114,Sorghum,2005,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22577,834,United Republic of Tanzania,,114,Sorghum,2005,2.16667,Transportation,Farm,,,,,,,,
22578,834,United Republic of Tanzania,,114,Sorghum,2005,3.6,"Shelling, Threshing",,,,,,,,,
22579,834,United Republic of Tanzania,,118,Millet,2005,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22580,834,United Republic of Tanzania,,118,Millet,2005,2.16825,Winnowing,Farm,,,,,,,,
22581,834,United Republic of Tanzania,,118,Millet,2005,2,"Shelling, Threshing",,,,,,,,,
22582,834,United Republic of Tanzania,,118,Millet,2005,1.08344,Storage,Farm,,,,,,,,
22583,834,United Republic of Tanzania,,118,Millet,2005,2.5,Transportation,Farm,,,,,,,,
22584,834,United Republic of Tanzania,Kariakoo Central Market,1234,Tomatoes,2005,50,,Retail,,,,,,,,
22585,834,United Republic of Tanzania,Kariakoo Central Market,1253.01,"Onions and shallots, green",2005,16,,Retail,,,,,,,,
22586,834,United Republic of Tanzania,Kariakoo Central Market,1312,Bananas,2005,25,,Retail,,,,,,,,
22587,834,United Republic of Tanzania,Kariakoo Central Market,1316,"Mangoes, guavas and mangosteens",2005,25,,Retail,,,,,,,,
22588,834,United Republic of Tanzania,Kariakoo Central Market,1323,Oranges,2005,35,,Retail,,,,,,,,
22589,834,United Republic of Tanzania,,111,Wheat,2006,4.41171,Storage,Farm,,,,,,,,
22590,834,United Republic of Tanzania,,111,Wheat,2006,2.5,Transportation,Farm,,,,,,,,
22591,834,United Republic of Tanzania,,111,Wheat,2006,3.5,"Shelling, Threshing",,,,,,,,,
22592,834,United Republic of Tanzania,,111,Wheat,2006,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22593,834,United Republic of Tanzania,,112,Maize (corn),2006,2.36268,Transportation,Farm,,,,,,,,
22594,834,United Republic of Tanzania,,112,Maize (corn),2006,1.32,"Shelling, Threshing",,,,,,,,,
22595,834,United Republic of Tanzania,,112,Maize (corn),2006,4,Drying,Farm,,,,,,,,
22596,834,United Republic of Tanzania,,112,Maize (corn),2006,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22597,834,United Republic of Tanzania,,112,Maize (corn),2006,10.3447,Storage,Farm,,,,,,,,
22598,834,United Republic of Tanzania,,113,Rice,2006,2.5,Winnowing,Farm,,,,,,,,
22599,834,United Republic of Tanzania,,113,Rice,2006,1.25,Transportation,Farm,,,,,,,,
22600,834,United Republic of Tanzania,,113,Rice,2006,3.13714,"Shelling, Threshing",,,,,,,,,
22601,834,United Republic of Tanzania,,113,Rice,2006,0.988175,Storage,Farm,,,,,,,,
22602,834,United Republic of Tanzania,,113,Rice,2006,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22603,834,United Republic of Tanzania,,114,Sorghum,2006,2.16667,Transportation,Farm,,,,,,,,
22604,834,United Republic of Tanzania,,114,Sorghum,2006,2.68025,Storage,Farm,,,,,,,,
22605,834,United Republic of Tanzania,,114,Sorghum,2006,3.6,"Shelling, Threshing",,,,,,,,,
22606,834,United Republic of Tanzania,,114,Sorghum,2006,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22607,834,United Republic of Tanzania,,118,Millet,2006,2.5,Transportation,Farm,,,,,,,,
22608,834,United Republic of Tanzania,,118,Millet,2006,1.08723,Storage,Farm,,,,,,,,
22609,834,United Republic of Tanzania,,118,Millet,2006,2.182,Winnowing,Farm,,,,,,,,
22610,834,United Republic of Tanzania,,118,Millet,2006,2,"Shelling, Threshing",,,,,,,,,
22611,834,United Republic of Tanzania,,118,Millet,2006,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22612,834,United Republic of Tanzania,,111,Wheat,2007,3.5,"Shelling, Threshing",,,,,,,,,
22613,834,United Republic of Tanzania,,111,Wheat,2007,2.5,Transportation,Farm,,,,,,,,
22614,834,United Republic of Tanzania,,111,Wheat,2007,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22615,834,United Republic of Tanzania,,111,Wheat,2007,4.41171,Storage,Farm,,,,,,,,
22616,834,United Republic of Tanzania,,112,Maize (corn),2007,4,Drying,Farm,,,,,,,,
22617,834,United Republic of Tanzania,,112,Maize (corn),2007,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22618,834,United Republic of Tanzania,,112,Maize (corn),2007,1.32,"Shelling, Threshing",,,,,,,,,
22619,834,United Republic of Tanzania,,112,Maize (corn),2007,10.3437,Storage,Farm,,,,,,,,
22620,834,United Republic of Tanzania,,112,Maize (corn),2007,2.36271,Transportation,Farm,,,,,,,,
22621,834,United Republic of Tanzania,,113,Rice,2007,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22622,834,United Republic of Tanzania,,113,Rice,2007,3.13714,"Shelling, Threshing",,,,,,,,,
22623,834,United Republic of Tanzania,,113,Rice,2007,2.5,Winnowing,Farm,,,,,,,,
22624,834,United Republic of Tanzania,,113,Rice,2007,1.25,Transportation,Farm,,,,,,,,
22625,834,United Republic of Tanzania,,113,Rice,2007,0.937606,Storage,Farm,,,,,,,,
22626,834,United Republic of Tanzania,,114,Sorghum,2007,2.16667,Transportation,Farm,,,,,,,,
22627,834,United Republic of Tanzania,,114,Sorghum,2007,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22628,834,United Republic of Tanzania,,114,Sorghum,2007,3.6,"Shelling, Threshing",,,,,,,,,
22629,834,United Republic of Tanzania,,114,Sorghum,2007,2.68054,Storage,Farm,,,,,,,,
22630,834,United Republic of Tanzania,,118,Millet,2007,1.12132,Storage,Farm,,,,,,,,
22631,834,United Republic of Tanzania,,118,Millet,2007,2.30578,Winnowing,Farm,,,,,,,,
22632,834,United Republic of Tanzania,,118,Millet,2007,2,"Shelling, Threshing",,,,,,,,,
22633,834,United Republic of Tanzania,,118,Millet,2007,2.5,Transportation,Farm,,,,,,,,
22634,834,United Republic of Tanzania,,118,Millet,2007,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22635,834,United Republic of Tanzania,,1530,Sweet potatoes,2007,45.3,,,,,,,,,,
22636,834,United Republic of Tanzania,,111,Wheat,2008,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22637,834,United Republic of Tanzania,,111,Wheat,2008,4.45044,Storage,Farm,,,,,,,,
22638,834,United Republic of Tanzania,,111,Wheat,2008,2.5,Transportation,Farm,,,,,,,,
22639,834,United Republic of Tanzania,,111,Wheat,2008,3.5,"Shelling, Threshing",,,,,,,,,
22640,834,United Republic of Tanzania,,112,Maize (corn),2008,23.1,,Whole supply chain,,,,,,,,
22641,834,United Republic of Tanzania,,112,Maize (corn),2008,4.4,,Farm,,,,,,,,
22642,834,United Republic of Tanzania,,112,Maize (corn),2008,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22643,834,United Republic of Tanzania,,112,Maize (corn),2008,5.18271,Storage,Farm,,,,,,,,
22644,834,United Republic of Tanzania,,112,Maize (corn),2008,1.32,"Shelling, Threshing",,,,,,,,,
22645,834,United Republic of Tanzania,,112,Maize (corn),2008,2.36205,Transportation,Farm,,,,,,,,
22646,834,United Republic of Tanzania,,112,Maize (corn),2008,4,Drying,Farm,,,,,,,,
22647,834,United Republic of Tanzania,,112,Maize (corn),2008,4.4,Farm,Farm,,,,,,,,
22648,834,United Republic of Tanzania,,113,Rice,2008,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22649,834,United Republic of Tanzania,,113,Rice,2008,1.25,Transportation,Farm,,,,,,,,
22650,834,United Republic of Tanzania,,113,Rice,2008,3.13714,"Shelling, Threshing",,,,,,,,,
22651,834,United Republic of Tanzania,,113,Rice,2008,0.96788,Storage,Farm,,,,,,,,
22652,834,United Republic of Tanzania,,113,Rice,2008,2.5,Winnowing,Farm,,,,,,,,
22653,834,United Republic of Tanzania,,114,Sorghum,2008,2.6769,Storage,Farm,,,,,,,,
22654,834,United Republic of Tanzania,,114,Sorghum,2008,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22655,834,United Republic of Tanzania,,114,Sorghum,2008,3.6,"Shelling, Threshing",,,,,,,,,
22656,834,United Republic of Tanzania,,114,Sorghum,2008,2.16667,Transportation,Farm,,,,,,,,
22657,834,United Republic of Tanzania,,118,Millet,2008,2.5,Transportation,Farm,,,,,,,,
22658,834,United Republic of Tanzania,,118,Millet,2008,1.08379,Storage,Farm,,,,,,,,
22659,834,United Republic of Tanzania,,118,Millet,2008,2.1695,Winnowing,Farm,,,,,,,,
22660,834,United Republic of Tanzania,,118,Millet,2008,2,"Shelling, Threshing",,,,,,,,,
22661,834,United Republic of Tanzania,,118,Millet,2008,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22662,834,United Republic of Tanzania,,111,Wheat,2009,3.5,"Shelling, Threshing",,,,,,,,,
22663,834,United Republic of Tanzania,,111,Wheat,2009,4.43727,Storage,Farm,,,,,,,,
22664,834,United Republic of Tanzania,,111,Wheat,2009,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22665,834,United Republic of Tanzania,,111,Wheat,2009,2.5,Transportation,Farm,,,,,,,,
22666,834,United Republic of Tanzania,,112,Maize (corn),2009,5.15267,Storage,Farm,,,,,,,,
22667,834,United Republic of Tanzania,,112,Maize (corn),2009,4,Drying,Farm,,,,,,,,
22668,834,United Republic of Tanzania,,112,Maize (corn),2009,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22669,834,United Republic of Tanzania,,112,Maize (corn),2009,1.32,"Shelling, Threshing",,,,,,,,,
22670,834,United Republic of Tanzania,,112,Maize (corn),2009,2.36387,Transportation,Farm,,,,,,,,
22671,834,United Republic of Tanzania,,113,Rice,2009,2.5,Winnowing,Farm,,,,,,,,
22672,834,United Republic of Tanzania,,113,Rice,2009,1.25,Transportation,Farm,,,,,,,,
22673,834,United Republic of Tanzania,,113,Rice,2009,0.976493,Storage,Farm,,,,,,,,
22674,834,United Republic of Tanzania,,113,Rice,2009,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22675,834,United Republic of Tanzania,,113,Rice,2009,3.13714,"Shelling, Threshing",,,,,,,,,
22676,834,United Republic of Tanzania,,114,Sorghum,2009,3.6,"Shelling, Threshing",,,,,,,,,
22677,834,United Republic of Tanzania,,114,Sorghum,2009,2.66051,Storage,Farm,,,,,,,,
22678,834,United Republic of Tanzania,,114,Sorghum,2009,2.16667,Transportation,Farm,,,,,,,,
22679,834,United Republic of Tanzania,,114,Sorghum,2009,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22680,834,United Republic of Tanzania,,118,Millet,2009,2,"Shelling, Threshing",,,,,,,,,
22681,834,United Republic of Tanzania,,118,Millet,2009,2.5,Transportation,Farm,,,,,,,,
22682,834,United Republic of Tanzania,,118,Millet,2009,2.12632,Winnowing,Farm,,,,,,,,
22683,834,United Republic of Tanzania,,118,Millet,2009,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22684,834,United Republic of Tanzania,,118,Millet,2009,1.07191,Storage,Farm,,,,,,,,
22685,834,United Republic of Tanzania,,111,Wheat,2010,2.5,Transportation,Farm,,,,,,,,
22686,834,United Republic of Tanzania,,111,Wheat,2010,3.5,"Shelling, Threshing",,,,,,,,,
22687,834,United Republic of Tanzania,,111,Wheat,2010,4.56632,Storage,Farm,,,,,,,,
22688,834,United Republic of Tanzania,,111,Wheat,2010,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22689,834,United Republic of Tanzania,,112,Maize (corn),2010,19.7,,Whole supply chain,,,,,,,,
22690,834,United Republic of Tanzania,,112,Maize (corn),2010,2.9,,Farm,,,,,,,,
22691,834,United Republic of Tanzania,,112,Maize (corn),2010,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22692,834,United Republic of Tanzania,,112,Maize (corn),2010,1.32,"Shelling, Threshing",,,,,,,,,
22693,834,United Republic of Tanzania,,112,Maize (corn),2010,4,Drying,Farm,,,,,,,,
22694,834,United Republic of Tanzania,,112,Maize (corn),2010,5.15517,Storage,Farm,,,,,,,,
22695,834,United Republic of Tanzania,,112,Maize (corn),2010,2.36372,Transportation,Farm,,,,,,,,
22696,834,United Republic of Tanzania,,112,Maize (corn),2010,2.9,Farm,Farm,,,,,,,,
22697,834,United Republic of Tanzania,,113,Rice,2010,1.25,Transportation,Farm,,,,,,,,
22698,834,United Republic of Tanzania,,113,Rice,2010,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22699,834,United Republic of Tanzania,,113,Rice,2010,2.5,Winnowing,Farm,,,,,,,,
22700,834,United Republic of Tanzania,,113,Rice,2010,3.13714,"Shelling, Threshing",,,,,,,,,
22701,834,United Republic of Tanzania,,113,Rice,2010,1.00305,Storage,Farm,,,,,,,,
22702,834,United Republic of Tanzania,,114,Sorghum,2010,3.6,"Shelling, Threshing",,,,,,,,,
22703,834,United Republic of Tanzania,,114,Sorghum,2010,2.16667,Transportation,Farm,,,,,,,,
22704,834,United Republic of Tanzania,,114,Sorghum,2010,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22705,834,United Republic of Tanzania,,114,Sorghum,2010,2.66124,Storage,Farm,,,,,,,,
22706,834,United Republic of Tanzania,,118,Millet,2010,2.5,Transportation,Farm,,,,,,,,
22707,834,United Republic of Tanzania,,118,Millet,2010,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22708,834,United Republic of Tanzania,,118,Millet,2010,1.07331,Storage,Farm,,,,,,,,
22709,834,United Republic of Tanzania,,118,Millet,2010,2,"Shelling, Threshing",,,,,,,,,
22710,834,United Republic of Tanzania,,118,Millet,2010,2.13139,Winnowing,Farm,,,,,,,,
22711,834,United Republic of Tanzania,,111,Wheat,2011,2.5,Transportation,Farm,,,,,,,,
22712,834,United Republic of Tanzania,,111,Wheat,2011,3.5,"Shelling, Threshing",,,,,,,,,
22713,834,United Republic of Tanzania,,111,Wheat,2011,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22714,834,United Republic of Tanzania,,111,Wheat,2011,4.60995,Storage,Farm,,,,,,,,
22715,834,United Republic of Tanzania,,112,Maize (corn),2011,2.36375,Transportation,Farm,,,,,,,,
22716,834,United Republic of Tanzania,,112,Maize (corn),2011,4,Drying,Farm,,,,,,,,
22717,834,United Republic of Tanzania,,112,Maize (corn),2011,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22718,834,United Republic of Tanzania,,112,Maize (corn),2011,5.15464,Storage,Farm,,,,,,,,
22719,834,United Republic of Tanzania,,112,Maize (corn),2011,1.32,"Shelling, Threshing",,,,,,,,,
22720,834,United Republic of Tanzania,,113,Rice,2011,1.25,Transportation,Farm,,,,,,,,
22721,834,United Republic of Tanzania,,113,Rice,2011,3.13714,"Shelling, Threshing",,,,,,,,,
22722,834,United Republic of Tanzania,,113,Rice,2011,0.844108,Storage,Farm,,,,,,,,
22723,834,United Republic of Tanzania,,113,Rice,2011,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22724,834,United Republic of Tanzania,,113,Rice,2011,2.5,Winnowing,Farm,,,,,,,,
22725,834,United Republic of Tanzania,,114,Sorghum,2011,2.16667,Transportation,Farm,,,,,,,,
22726,834,United Republic of Tanzania,,114,Sorghum,2011,2.65814,Storage,Farm,,,,,,,,
22727,834,United Republic of Tanzania,,114,Sorghum,2011,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22728,834,United Republic of Tanzania,,114,Sorghum,2011,3.6,"Shelling, Threshing",,,,,,,,,
22729,834,United Republic of Tanzania,,118,Millet,2011,1.10642,Storage,Farm,,,,,,,,
22730,834,United Republic of Tanzania,,118,Millet,2011,2.5,Transportation,Farm,,,,,,,,
22731,834,United Republic of Tanzania,,118,Millet,2011,2.2517,Winnowing,Farm,,,,,,,,
22732,834,United Republic of Tanzania,,118,Millet,2011,2,"Shelling, Threshing",,,,,,,,,
22733,834,United Republic of Tanzania,,118,Millet,2011,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22734,834,United Republic of Tanzania,Mkuyuni ward in Morogoro region,1316,"Mangoes, guavas and mangosteens",2011,7.1,Wholesale,Wholesale,,,,,,,,
22735,834,United Republic of Tanzania,Mkuyuni ward in Morogoro region,1316,"Mangoes, guavas and mangosteens",2011,9.3,Wholesale,Wholesale,,,,,,,,
22736,834,United Republic of Tanzania,,1530,Sweet potatoes,2011,7.5,,Processing,Carotenoid Loss During Drying,,,,,,,
22737,834,United Republic of Tanzania,,1701,"Beans, dry",2011,2.3,,Whole supply chain,Price Discount For Every One Bruchid Hole Per 100 Grains,,,,,,,
22738,834,United Republic of Tanzania,,1701,"Beans, dry",2011,1.87,Storage,Storage,,,,,,,,
22739,834,United Republic of Tanzania,,1701,"Beans, dry",2011,0.6,Storage,Storage,,,,,,,,
22740,834,United Republic of Tanzania,,1701,"Beans, dry",2011,0.6,Storage,Storage,,,,,,,,
22741,834,United Republic of Tanzania,,1701,"Beans, dry",2011,3.04,Storage,Storage,,,,,,,,
22742,834,United Republic of Tanzania,,1701,"Beans, dry",2011,0.78,Storage,Storage,,,,,,,,
22743,834,United Republic of Tanzania,,1701,"Beans, dry",2011,0.65,Storage,Storage,,,,,,,,
22744,834,United Republic of Tanzania,,111,Wheat,2012,3.5,"Shelling, Threshing",,,,,,,,,
22745,834,United Republic of Tanzania,,111,Wheat,2012,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22746,834,United Republic of Tanzania,,111,Wheat,2012,4.56643,Storage,Farm,,,,,,,,
22747,834,United Republic of Tanzania,,111,Wheat,2012,2.5,Transportation,Farm,,,,,,,,
22748,834,United Republic of Tanzania,,112,Maize (corn),2012,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22749,834,United Republic of Tanzania,,112,Maize (corn),2012,4,Drying,Farm,,,,,,,,
22750,834,United Republic of Tanzania,,112,Maize (corn),2012,5.15398,Storage,Farm,,,,,,,,
22751,834,United Republic of Tanzania,,112,Maize (corn),2012,2.36379,Transportation,Farm,,,,,,,,
22752,834,United Republic of Tanzania,,112,Maize (corn),2012,1.32,"Shelling, Threshing",,,,,,,,,
22753,834,United Republic of Tanzania,,113,Rice,2012,0.989391,Storage,Farm,,,,,,,,
22754,834,United Republic of Tanzania,,113,Rice,2012,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22755,834,United Republic of Tanzania,,113,Rice,2012,2.5,Winnowing,Farm,,,,,,,,
22756,834,United Republic of Tanzania,,113,Rice,2012,1.25,Transportation,Farm,,,,,,,,
22757,834,United Republic of Tanzania,,113,Rice,2012,3.13714,"Shelling, Threshing",,,,,,,,,
22758,834,United Republic of Tanzania,,114,Sorghum,2012,2.6602,Storage,Farm,,,,,,,,
22759,834,United Republic of Tanzania,,114,Sorghum,2012,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22760,834,United Republic of Tanzania,,114,Sorghum,2012,2.16667,Transportation,Farm,,,,,,,,
22761,834,United Republic of Tanzania,,114,Sorghum,2012,3.6,"Shelling, Threshing",,,,,,,,,
22762,834,United Republic of Tanzania,,118,Millet,2012,2.5,Transportation,Farm,,,,,,,,
22763,834,United Republic of Tanzania,,118,Millet,2012,1.06733,Storage,Farm,,,,,,,,
22764,834,United Republic of Tanzania,,118,Millet,2012,2.10963,Winnowing,Farm,,,,,,,,
22765,834,United Republic of Tanzania,,118,Millet,2012,2,"Shelling, Threshing",,,,,,,,,
22766,834,United Republic of Tanzania,,118,Millet,2012,3.5,"Drying, Harvesting",Harvest,,,,,,,,
22767,834,United Republic of Tanzania,,111,Wheat,2013,2.5,Transportation,Farm,,,,,,,,
22768,834,United Republic of Tanzania,,111,Wheat,2013,4.43727,Storage,Farm,,,,,,,,
22769,834,United Republic of Tanzania,,111,Wheat,2013,3.5,"Shelling, Threshing",,,,,,,,,
22770,834,United Republic of Tanzania,,111,Wheat,2013,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
22771,834,United Republic of Tanzania,,112,Maize (corn),2013,4,Drying,Farm,,,,,,,,
22772,834,United Republic of Tanzania,,112,Maize (corn),2013,1.32,"Shelling, Threshing",,,,,,,,,
22773,834,United Republic of Tanzania,,112,Maize (corn),2013,5.15622,Storage,Farm,,,,,,,,
22774,834,United Republic of Tanzania,,112,Maize (corn),2013,6.42,"Drying, Harvesting",Harvest,,,,,,,,
22775,834,United Republic of Tanzania,,112,Maize (corn),2013,2.36365,Transportation,Farm,,,,,,,,
22776,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,16.5,,Processing,"Poor Post Harvest Management    . Quantitative post-harvest losses of economic importance occur  in the field (15%); during processing (13e20%), and during storage (15e25%). The main storage pests  responsible for the losses are larger grain borers (Prostephanus truncatus), grain weevils (Sitophilus  granarius) and, the lesser grain borer (Rhyzopertha dominica). Most of the farmers considered changes in  weather (40%), field damage (33%), and storage pests (16%) as the three most important factors causing  poor crop yields and aggravating food losses. However, survey results suggest that the farmers? poor  knowledge and skills on post-harvest management are largely responsible for the food losses. 77% of the  surveyed farmers reported inadequate household foods and 41% received food aid during the previous  year. Increasing farmers? technical know-how on adaptation of the farming systems to climate variability,  and training on post-harvest management could reduce food losses, and improve poverty and household  food security",,,,,,,
22777,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,15,,Harvest,"Weather, Field Damage    d. Quantitative post-harvest losses of economic importance occur  in the field (15%); during processing (13e20%), and during storage (15e25%). The main storage pests  responsible for the losses are larger grain borers (Prostephanus truncatus), grain weevils (Sitophilus  granarius) and, the lesser grain borer (Rhyzopertha dominica). Most of the farmers considered changes in  weather (40%), field damage (33%), and storage pests (16%) as the three most important factors causing  poor crop yields and aggravating food losses. However, survey results suggest that the farmers? poor  knowledge and skills on post-harvest management are largely responsible for the food losses. 77% of the  surveyed farmers reported inadequate household foods and 41% received food aid during the previous  year. Increasing farmers? technical know-how on adaptation of the farming systems to climate variability,  and training on post-harvest management could reduce food losses, and improve poverty and household  food security",,,,,,,
22778,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,20,,Storage,". Quantitative post-harvest losses of economic importance occur  in the field (15%); during processing (13e20%), and during storage (15e25%). The main storage pests  responsible for the losses are larger grain borers (Prostephanus truncatus), grain weevils (Sitophilus  granarius) and, the lesser grain borer (Rhyzopertha dominica). Most of the farmers considered changes in  weather (40%), field damage (33%), and storage pests (16%) as the three most important factors causing  poor crop yields and aggravating food losses. However, survey results suggest that the farmers? poor  knowledge and skills on post-harvest management are largely responsible for the food losses. 77% of the  surveyed farmers reported inadequate household foods and 41% received food aid during the previous  year. Increasing farmers? technical know-how on adaptation of the farming systems to climate variability,  and training on post-harvest management could reduce food losses, and improve poverty and household  food security",,,,,,,
22779,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,25,,Farm,,,,,,,,
22780,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,2.5,,Transport,"An estimated 1.5% of the maize,  millet, sorghum and groundnut outputs were estimated to be lost  during harvesting. Losses during transportation of the crops by  head-loads, on bicycles and other means were 2.5%",,,,,,,
22781,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,1.5,,Harvest,"An estimated 1.5% of the maize,  millet, sorghum and groundnut outputs were estimated to be lost  during harvesting. Losses during transportation of the crops by  head-loads, on bicycles and other means were 2.5%",,,,,,,
22782,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,13.45,,Processing,Table 4  Percentage losses during manual processing practices.,,,,,,,
22783,834,United Republic of Tanzania,Dodoma and Manyara,112,Maize (corn),2013,22,,Farm,,,,,,,,
22784,834,United Republic of Tanzania,,113,Rice,2013,1.25,Transportation,Farm,,,,,,,,
22785,834,United Republic of Tanzania,,113,Rice,2013,3.13714,"Shelling, Threshing",,,,,,,,,
22786,834,United Republic of Tanzania,,113,Rice,2013,2.5,Winnowing,Farm,,,,,,,,
22787,834,United Republic of Tanzania,,113,Rice,2013,0.972625,Storage,Farm,,,,,,,,
22788,834,United Republic of Tanzania,,113,Rice,2013,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
22789,834,United Republic of Tanzania,Dodoma and Manyara,113,Rice,2013,3.5,,Processing,,,,,,,,
22790,834,United Republic of Tanzania,,114,Sorghum,2013,2.66872,Storage,Farm,,,,,,,,
22791,834,United Republic of Tanzania,,114,Sorghum,2013,2.16667,Transportation,Farm,,,,,,,,
22792,834,United Republic of Tanzania,,114,Sorghum,2013,4.55,"Drying, Harvesting",Harvest,,,,,,,,
22793,834,United Republic of Tanzania,,114,Sorghum,2013,3.6,"Shelling, Threshing",,,,,,,,,
